  33.00000,   0.00000
  35.00000,   0.00000
  31.00000,   0.00000
  39.00000,   0.00000
  29.00000,   0.00000
  29.00000,   0.00000
  31.00000,   0.00000
  40.00000,   0.00000
  30.00000,   0.00000
  38.00000,   0.00000
  31.00000,   0.00000
  71.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
   1.00000,   0.00000
